windowSize,participant,group,DOB (DD/MM/YEAR),session,date,expName,psychopyVersion,OS,frameRate,typing_instr_resp.keys,typing_instr_resp.rt,typing_response,typing_rt,typing_score,typingSpeed_input_resp.keys,typingSpeed_input_resp.rt,typing_speed_trials.thisRepN,typing_speed_trials.thisTrialN,typing_speed_trials.thisN,typing_speed_trials.thisIndex,typing_speed_trials.ran,typing_speed_stim,typing_report_resp.keys,typing_report_resp.rt,vpt_trial_resp1.keys,vpt_trial_resp1.rt,typedResponse,fluency_rt,fluency_score,fluencyInputResp.keys,fluencyInputResp.rt,fluencyPracLoop.thisRepN,fluencyPracLoop.thisTrialN,fluencyPracLoop.thisN,fluencyPracLoop.thisIndex,fluencyPracLoop.ran,problem,answers,fluencyLoop.thisRepN,fluencyLoop.thisTrialN,fluencyLoop.thisN,fluencyLoop.thisIndex,fluencyLoop.ran,sampleAudio_resp.keys,sampleAudio_resp.rt,subjResponse,audio_rt,DS_score,inputResp.keys,inputResp.rt,audioPracticeLoop.thisRepN,audioPracticeLoop.thisTrialN,audioPracticeLoop.thisN,audioPracticeLoop.thisIndex,audioPracticeLoop.ran,digitSpan,digits_audioStim,soundsFile,typeDS,audioTrials_Loop.thisRepN,audioTrials_Loop.thisTrialN,audioTrials_Loop.thisN,audioTrials_Loop.thisIndex,audioTrials_Loop.ran,audioBlocks_loop.thisRepN,audioBlocks_loop.thisTrialN,audioBlocks_loop.thisN,audioBlocks_loop.thisIndex,audioBlocks_loop.ran,ConditionFile,digitSpanTask_loop.thisRepN,digitSpanTask_loop.thisTrialN,digitSpanTask_loop.thisN,digitSpanTask_loop.thisIndex,digitSpanTask_loop.ran,dsFile,TASK_C.thisRepN,TASK_C.thisTrialN,TASK_C.thisN,TASK_C.thisIndex,TASK_C.ran,controlTaskOrder.thisRepN,controlTaskOrder.thisTrialN,controlTaskOrder.thisN,controlTaskOrder.thisIndex,controlTaskOrder.ran,nRepsTask1,nRepsTask2,nRepsTask3,stroopResp.keys,stroopResp.corr,stroopResp.rt,stroopPracLoop.thisRepN,stroopPracLoop.thisTrialN,stroopPracLoop.thisN,stroopPracLoop.thisIndex,stroopPracLoop.ran,stroopCond,leftNo,rightNo,displayProblem,numDistance,leftNo_size,rightNo_size,Dims,keyAnswer,stroopLoop.thisRepN,stroopLoop.thisTrialN,stroopLoop.thisN,stroopLoop.thisIndex,stroopLoop.ran,stroopBlocks.thisRepN,stroopBlocks.thisTrialN,stroopBlocks.thisN,stroopBlocks.thisIndex,stroopBlocks.ran,stroop_condition,stroop_pracFile,ActionInst,instrImage,TASK_A.thisRepN,TASK_A.thisTrialN,TASK_A.thisN,TASK_A.thisIndex,TASK_A.ran,vptCorrect,vpt_rt,respMouse.x,respMouse.y,respMouse.leftButton,respMouse.midButton,respMouse.rightButton,vptPracticeLoop.thisRepN,vptPracticeLoop.thisTrialN,vptPracticeLoop.thisN,vptPracticeLoop.thisIndex,vptPracticeLoop.ran,trialType,tiles,rows,cols,vptTrialLoop.thisRepN,vptTrialLoop.thisTrialN,vptTrialLoop.thisN,vptTrialLoop.thisIndex,vptTrialLoop.ran,noOfBlocks,TASK_B.thisRepN,TASK_B.thisTrialN,TASK_B.thisN,TASK_B.thisIndex,TASK_B.ran,veriStim_resp.keys,veriStim_resp.corr,veriStim_resp.rt,verificationPracLoop.thisRepN,verificationPracLoop.thisTrialN,verificationPracLoop.thisN,verificationPracLoop.thisIndex,verificationPracLoop.ran,mult_problem,mult_answer,mult_type,error_distance,interferenceScore,problemType,interferenceLevel,problemSize,img_leftButton,img_rightButton,veriLoop.thisRepN,veriLoop.thisTrialN,veriLoop.thisN,veriLoop.thisIndex,veriLoop.ran,veriBlock.thisRepN,veriBlock.thisTrialN,veriBlock.thisN,veriBlock.thisIndex,veriBlock.ran,verificationFiles,end_resp.keys,end_resp.rt
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,30,1.433,1,"[""3"",""0"",""return""]","[1.021000000000015,1.3011999999880572,1.4061999999880754]",0,26,26,16,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,21,1.2329,1,"[""2"",""1"",""return""]","[0.8309999999999604,0.9011000000238027,1.2009000000357446]",0,27,27,11,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,56,1.1165,1,"[""5"",""6"",""return""]","[0.8188000000119473,0.9785999999642172,1.0885000000000105]",0,28,28,26,1,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,81,1.3497,1,"[""8"",""1"",""return""]","[0.797199999988095,1.1556999999880873,1.3153999999761368]",0,29,29,30,1,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,28,1.1828,1,"[""2"",""8"",""return""]","[0.7006999999880463,1.0153999999761254,1.1448000000119123]",0,30,30,15,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,35,1.1997,1,"[""3"",""5"",""return""]","[0.8119000000357346,1.0786000000238118,1.1671000000238223]",1,0,31,18,1,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,81,1.4664,1,"[""8"",""1"",""return""]","[0.8948000000119123,1.271000000000015,1.4312000000476814]",1,1,32,30,1,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,20,1.1664,1,"[""2"",""0"",""return""]","[0.6447999999522835,0.9840999999642008,1.1391999999880795]",1,2,33,10,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,48,1.7328,1,"[""4"",""8"",""return""]","[1.3175999999642158,1.5118999999761513,1.701899999976149]",1,3,34,23,1,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,10,1.0832,1,"[""1"",""0"",""return""]","[0.5790000000000077,0.9189999999999827,1.0528999999761481]",1,4,35,4,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,72,2.6666,1,"[""7"",""3"",""backspace"",""2"",""return""]","[0.7631000000238259,1.1628000000118845,1.835199999988049,1.89549999999997,2.629300000011881]",1,5,36,29,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,25,1.2827,1,"[""2"",""5"",""return""]","[1.0120999999642777,1.064199999988091,1.247000000000014]",1,6,37,13,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,18,1.0832,1,"[""1"",""8"",""return""]","[0.6043000000119036,0.8954000000357496,1.0531999999880668]",1,7,38,9,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,4,1.3663,1,"[""4"",""return""]","[0.7898000000118941,1.3276999999880559]",1,8,39,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,36,1.2834,1,"[""3"",""6"",""return""]","[0.8628999999761504,1.0795999999642163,1.2457999999522826]",1,9,40,19,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,32,1.2163,1,"[""3"",""2"",""return""]","[0.9159999999999968,1.005300000011914,1.1796999999880882]",1,10,41,17,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,24,2.9834,1,"[""4"",""2"",""backspace"",""backspace"",""2"",""4"",""return""]","[1.5978000000119437,1.6623000000118964,2.4728000000119437,2.598900000035769,2.7216999999880613,2.797300000011944,2.95590000003574]",1,11,42,12,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,30,1.2331,1,"[""3"",""0"",""return""]","[0.6483999999761636,0.982600000023865,1.1981999999881054]",1,12,43,16,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,54,1.1994,1,"[""5"",""4"",""return""]","[0.7496999999880245,0.9453000000119118,1.1611999999880709]",1,13,44,25,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,63,1.4328,1,"[""6"",""3"",""return""]","[0.9134000000357787,1.2886000000238482,1.39730000001191]",1,14,45,27,1,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,9,0.9667,1,"[""9"",""return""]","[0.7843000000119105,0.9283000000119159]",1,15,46,3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,6,0.9664,1,"[""6"",""return""]","[0.8220000000000027,0.92739999997616]",1,16,47,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,49,1.9332,1,"[""4"",""9"",""return""]","[1.5786000000238687,1.655200000047671,1.8954000000357496]",1,17,48,24,1,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,15,1.5496,1,"[""1"",""5"",""return""]","[1.00180000001194,1.0325999999642477,1.5116999999880818]",1,18,49,7,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,8,1.0665,1,"[""8"",""return""]","[0.8958000000119455,1.0358000000119318]",1,19,50,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,42,1.0997,1,"[""4"",""2"",""return""]","[0.7618000000119309,0.904300000011915,1.0613000000118973]",1,20,51,21,1,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,56,1.1996,1,"[""5"",""6"",""return""]","[0.8446999999881086,1.0276999999881014,1.1725000000000136]",1,21,52,26,1,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,40,1.5996,1,"[""4"",""0"",""return""]","[1.1959000000357491,1.3291000000238,1.563400000035756]",1,22,53,20,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,21,1.0497,1,"[""2"",""1"",""return""]","[0.7983000000119205,0.9175000000000182,1.0173000000119146]",1,23,54,11,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,64,1.2664,1,"[""6"",""4"",""return""]","[0.93180000001189,1.078699999988089,1.231999999999971]",1,24,55,28,1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,27,1.4665,1,"[""2"",""7"",""return""]","[1.1509000000357332,1.2288000000119155,1.4286000000238346]",1,25,56,14,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,28,1.4827,1,"[""2"",""8"",""return""]","[1.0780000000000314,1.2721000000238405,1.4516999999880795]",1,26,57,15,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,16,1.1666,1,"[""1"",""6"",""return""]","[0.7955000000000041,1.0122999999522904,1.1340000000000146]",1,27,58,8,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,14,1.133,1,"[""1"",""4"",""return""]","[0.8617000000476764,0.9474000000357705,1.1016000000238364]",1,28,59,6,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,45,1.1329,1,"[""4"",""5"",""return""]","[0.8954000000357496,0.9881000000238487,1.094800000011901]",1,29,60,22,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,12,1.0497,1,"[""1"",""2"",""return""]","[0.7456999999880622,0.8553000000119368,1.0120000000000005]",1,30,61,5,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,space,3.6114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,space,3.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,7,1.9659,1,"[""7"",""return""]","[1.4319000000357391,1.6666000000238341]",0,0,0,0,1,1 × 7 =,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,20,2.1207,1,"[""2"",""0"",""return""]","[1.41310000002386,1.7266999999880568,1.835199999988049]",0,1,1,1,1,2 × 10 =,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,22,1.7562,1,"[""2"",""2"",""return""]","[1.2291999999880545,1.365000000000009,1.4638000000119291]",0,2,2,2,1,2 × 11 =,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
